id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
34024305,34,New Jersey,NJ,Atlantic County,W Orange,Absecon city,Track,Track,7052,973,808257,0,40.7931915,-74.2318321,79585,300000,55535,251.6571456
34024315,34,New Jersey,NJ,Atlantic County,W Orange,Absecon city,Track,Track,7052,973,613987,0,40.7728319,-74.24357,67519,300000,49618,186.1951411
34024325,34,New Jersey,NJ,Atlantic County,W Orange,Absecon city,Track,Track,7052,973,4946049,254763,40.7695128,-74.2667867,133518,300000,69282,126.090111
3402715,34,New Jersey,NJ,Atlantic County,W Orange,Absecon city,Track,Track,7052,973,808257,0,40.7931915,-74.2318321,63430,44011,54098,954.6557697
34022935,34,New Jersey,NJ,Atlantic County,Waldwick,Absecon city,Track,Track,7463,201,3521638,51298,41.013227,-74.1368912,126015,118775,69732,158.1864719
34026285,34,New Jersey,NJ,Atlantic County,Wall,Absecon city,Track,Track,7719,732,7015874,591721,40.1744481,-74.054554,87498,300000,68370,287.9540859
34026295,34,New Jersey,NJ,Atlantic County,Wall,Absecon city,Track,Track,7719,732,14648574,208700,40.1497856,-74.0798966,115944,110070,82867,234.0545673
34022945,34,New Jersey,NJ,Atlantic County,Wallington,Absecon city,Track,Track,7057,973,470806,64326,40.8557895,-74.1145664,64150,61669,49298,127.693031
34027425,34,New Jersey,NJ,Atlantic County,Wanaque,Absecon city,Track,Track,7465,973,16550262,3051874,41.046365,-74.2880854,94371,86612,65392,123.0226864
34027055,34,New Jersey,NJ,Atlantic County,Waretown,Absecon city,Track,Track,8758,732,52092695,21321723,39.7898794,-74.2340992,0,0,0,0
34027115,34,New Jersey,NJ,Atlantic County,Waretown,Absecon city,Track,Track,8758,609,9248370,23356976,39.7315243,-74.1270493,66202,300000,56959,67.86446032
34011065,34,New Jersey,NJ,Ocean County,Waretown,Waretown,CDP,place,8758,609,2327563,67183,39.789812,-74.193275,76310,67923,48606,400.6736814
34022005,34,New Jersey,NJ,Atlantic County,Washington,Absecon city,Track,Track,7882,908,5030053,8997,40.7585245,-74.9831897,72426,61297,54995,1353.005823
34028315,34,New Jersey,NJ,Atlantic County,Washington,Absecon city,Track,Track,7882,908,62263764,225449,40.7090304,-75.045879,99769,300000,58415,223.8158782
34027625,34,New Jersey,NJ,Atlantic County,Watchung,Absecon city,Track,Track,7069,908,15607360,71737,40.6428449,-74.4362333,134247,112658,90884,333.9193686
34021735,34,New Jersey,NJ,Atlantic County,Wayne,Absecon city,Track,Track,7470,973,3754671,338497,40.9413345,-74.2559784,145528,139735,73392,406.158034
34027435,34,New Jersey,NJ,Atlantic County,Wayne,Absecon city,Track,Track,7470,973,6599340,1724481,40.9770103,-74.2610348,99914,300000,54836,139.7247725
34027445,34,New Jersey,NJ,Atlantic County,Wayne,Absecon city,Track,Track,7470,973,649014,1391,40.9537751,-74.2282232,82689,76071,51867,350.5138586
34027455,34,New Jersey,NJ,Atlantic County,Wayne,Absecon city,Track,Track,7470,973,5219571,67441,40.9570626,-74.2633978,139772,300000,77310,199.6497222
34025055,34,New Jersey,NJ,Atlantic County,Weehawken,Absecon city,Track,Track,7086,201,165340,0,40.7703843,-74.0303996,56365,47179,48263,277.0216317
34025085,34,New Jersey,NJ,Atlantic County,Weehawken,Absecon city,Track,Track,7086,201,216246,0,40.7771469,-74.0156276,111572,93667,87112,168.955498
3402975,34,New Jersey,NJ,Atlantic County,Weehawken,Absecon city,Track,Track,7086,201,216246,0,40.7771469,-74.0156276,87375,70107,69782,851.0494865
34023725,34,New Jersey,NJ,Atlantic County,West Cape May,Absecon city,Track,Track,8204,609,15335397,4376780,38.9476904,-74.9469028,66161,53181,46259,80.96387185
3401635,34,New Jersey,NJ,Cape May County,West Cape May,Cape May Point,Borough,place,8204,609,763965,47259,38.936909,-74.965374,66161,53181,46259,80.96387185
34024515,34,New Jersey,NJ,Atlantic County,West Deptford,Absecon city,Track,Track,8096,856,3461865,167377,39.8531571,-75.1588353,77161,64167,49057,198.0219181
34021335,34,New Jersey,NJ,Atlantic County,West Long Branch,Absecon city,Track,Track,7764,732,4336131,86667,40.2933613,-74.0234396,101849,75768,74692,754.1909083
34027475,34,New Jersey,NJ,Atlantic County,West Milford,Absecon city,Track,Track,7480,973,14210045,762325,41.1220242,-74.3806122,105688,300000,55457,297.6098796
34025015,34,New Jersey,NJ,Atlantic County,West New York,Absecon city,Track,Track,7093,201,256724,0,40.7881657,-74.0079522,67035,300000,46989,505.2517232
34025025,34,New Jersey,NJ,Atlantic County,West New York,Absecon city,Track,Track,7093,201,161711,0,40.7862982,-74.0135541,45642,38746,36945,452.2493852
34025035,34,New Jersey,NJ,Atlantic County,West New York,Absecon city,Track,Track,7093,201,222493,0,40.7859742,-74.0212829,47469,46965,32309,360.2190186
3402955,34,New Jersey,NJ,Atlantic County,West New York,Absecon city,Track,Track,7093,201,222493,0,40.7859742,-74.0212829,44312,32550,38193,837.0609244
34024295,34,New Jersey,NJ,Atlantic County,West Orange,Absecon city,Track,Track,7052,973,7209684,30558,40.8032618,-74.2530492,108576,76187,86679,266.3894513
34025435,34,New Jersey,NJ,Atlantic County,West Windsor,Absecon city,Track,Track,8550,609,8432144,35723,40.3055068,-74.622636,139539,163638,86007,198.452119
34028095,34,New Jersey,NJ,Atlantic County,Westfield,Absecon city,Track,Track,7090,908,3328013,1827,40.6589891,-74.3601643,152792,300000,88393,146.9248216
34028105,34,New Jersey,NJ,Atlantic County,Westfield,Absecon city,Track,Track,7090,908,4400660,4366,40.6348486,-74.3326824,163037,300000,80806,55.79382815
34023395,34,New Jersey,NJ,Atlantic County,Westmont,Absecon city,Track,Track,8108,856,2166753,140014,39.916816,-75.048704,131254,300000,66523,90.42531771
3402405,34,New Jersey,NJ,Atlantic County,Westmont,Absecon city,Track,Track,8108,856,2204236,20755,39.9031695,-75.0544482,86878,74188,62565,928.134939
34024575,34,New Jersey,NJ,Atlantic County,Westville,Absecon city,Track,Track,8093,856,8729466,280608,39.8434083,-75.1137738,65101,63124,41639,388.4775091
34021455,34,New Jersey,NJ,Atlantic County,Whippany,Absecon city,Track,Track,7981,973,9337073,96970,40.8058966,-74.42196,120840,123110,67327,543.2609859
34026565,34,New Jersey,NJ,Atlantic County,Whippany,Absecon city,Track,Track,7981,973,9669604,333461,40.8284252,-74.416453,134231,128486,75246,138.2539577
34026895,34,New Jersey,NJ,Atlantic County,Whiting,Absecon city,Track,Track,8759,732,6771949,164989,39.9576089,-74.3451671,44370,42619,26124,300.3198506
34027125,34,New Jersey,NJ,Atlantic County,Whiting,Absecon city,Track,Track,8759,732,141634138,1974520,39.9855537,-74.4371601,0,0,0,0
3401665,34,New Jersey,NJ,Ocean County,Whiting,Crestwood Village,CDP,place,8759,732,11099805,125914,39.955096,-74.352073,37034,29418,29984,4470.906927
34011085,34,New Jersey,NJ,Cape May County,Wildwood,Wildwood city,City,place,8260,609,3986818,294210,38.98755,-74.818188,43521,27754,42133,1799.270534
34023705,34,New Jersey,NJ,Atlantic County,Wildwood Crest,Absecon city,Track,Track,8260,609,2936635,1828491,38.9702776,-74.8370955,69826,51796,61626,274.5857479
3401655,34,New Jersey,NJ,Atlantic County,Williamstown,Collings Lakes,CDP,place,8094,856,1661696,161549,39.594702,-74.888655,71443,300000,44238,229.1548324
34024655,34,New Jersey,NJ,Atlantic County,Williamstown,Absecon city,Track,Track,8094,856,9156971,5552,39.6775104,-74.9792522,89518,300000,48540,192.0216525
34024665,34,New Jersey,NJ,Atlantic County,Williamstown,Absecon city,Track,Track,8094,856,7229909,36987,39.7058853,-75.0141507,80668,78711,48960,356.3765827
3402815,34,New Jersey,NJ,Atlantic County,Williamstown,Absecon city,Track,Track,8094,856,9156971,5552,39.6775104,-74.9792522,77137,71611,52540,1192.451965
34011055,34,New Jersey,NJ,Gloucester County,Williamstown,Victory Lakes,CDP,place,8094,856,6207258,308231,39.630558,-74.969218,86547,78373,44324,252.4776324
34023065,34,New Jersey,NJ,Atlantic County,Willingboro,Absecon city,Track,Track,8046,609,5080844,578967,40.0596354,-74.8863908,79878,83695,39594,118.1864431
34023135,34,New Jersey,NJ,Atlantic County,Willingboro,Absecon city,Track,Track,8046,609,1685971,0,40.0358563,-74.872863,95233,75912,58302,244.2164125
34023145,34,New Jersey,NJ,Atlantic County,Willingboro,Absecon city,Track,Track,8046,609,2100908,17793,40.0452726,-74.8941678,67720,61278,44356,370.6523997
3402315,34,New Jersey,NJ,Atlantic County,Willingboro,Absecon city,Track,Track,8046,609,2100908,17793,40.0452726,-74.8941678,63584,52381,46140,718.7289669
3402245,34,New Jersey,NJ,Atlantic County,Wood  Ridge,Absecon city,Track,Track,7075,201,3042302,6935,40.8520779,-74.08853,104225,97759,65132,1122.346628
34022965,34,New Jersey,NJ,Atlantic County,Wood  Ridge,Absecon city,Track,Track,7075,201,3042302,6935,40.8520779,-74.08853,90272,87679,46993,238.2805043
34011095,34,New Jersey,NJ,Bergen County,Wood  Ridge,Wood-Ridge,Borough,place,7075,201,2884078,1677,40.850183,-74.087068,104538,98242,65162,1109.846978
34023675,34,New Jersey,NJ,Atlantic County,Woodbine,Absecon city,Track,Track,8270,609,97056915,3093859,39.2206495,-74.8522676,72986,66550,51650,413.1113381
34025655,34,New Jersey,NJ,Atlantic County,Woodbridge,Absecon city,Track,Track,7095,732,1790164,5596,40.5543688,-74.287096,84951,72137,55869,171.3867211
34024565,34,New Jersey,NJ,Atlantic County,Woodbury,Absecon city,Track,Track,8096,856,2157802,111825,39.8338191,-75.1475576,52799,36319,47997,594.8494783
3402785,34,New Jersey,NJ,Atlantic County,Woodbury,Absecon city,Track,Track,8096,856,2157802,111825,39.8338191,-75.1475576,54085,35773,52631,1243.655583
34022665,34,New Jersey,NJ,Atlantic County,Woodcliff Lake,Absecon city,Track,Track,7675,201,8854887,426816,41.0259773,-74.0610613,136839,133588,80701,174.6502112
34023405,34,New Jersey,NJ,Atlantic County,Woodlynne,Absecon city,Track,Track,8107,856,567099,18297,39.9164778,-75.0955486,55951,41504,47582,233.4238486
34022975,34,New Jersey,NJ,Atlantic County,Wyckoff,Absecon city,Track,Track,7481,201,4854412,66046,41.0151006,-74.1616755,126505,116854,81169,190.2558545
34022985,34,New Jersey,NJ,Atlantic County,Wyckoff,Absecon city,Track,Track,7481,201,4351814,14925,40.9858759,-74.1574703,127484,300000,74178,139.6579748
